track	panel	chr	hap	sample	ancestry	n_sites	n_correct	concordance
NATMXB	NAT_HGDPMXB	20	42	sim_021	AFR	2192	2140	0.9762773722627737
NATMXB	NAT_HGDPMXB	20	43	sim_022	NAT	897	551	0.6142697881828316
NATMXB	NAT_HGDPMXB	20	43	sim_022	EUR	7181	7056	0.9825929536276284
NATMXB	NAT_HGDPMXB	20	43	sim_022	AFR	1403	1338	0.9536707056307911
NATMXB	NAT_HGDPMXB	20	44	sim_022	NAT	1974	1943	0.9842958459979737
NATMXB	NAT_HGDPMXB	20	44	sim_022	EUR	6743	6743	1
NATMXB	NAT_HGDPMXB	20	44	sim_022	AFR	764	708	0.9267015706806283
NATMXB	NAT_HGDPMXB	20	45	sim_023	NAT	2040	2038	0.9990196078431373
NATMXB	NAT_HGDPMXB	20	45	sim_023	EUR	5731	5515	0.9623102425405688
NATMXB	NAT_HGDPMXB	20	45	sim_023	AFR	1710	1638	0.9578947368421052
NATMXB	NAT_HGDPMXB	20	46	sim_023	NAT	1895	1873	0.9883905013192612
NATMXB	NAT_HGDPMXB	20	46	sim_023	EUR	2957	2956	0.9996618194115657
NATMXB	NAT_HGDPMXB	20	46	sim_023	AFR	4629	4626	0.9993519118600129
NATMXB	NAT_HGDPMXB	20	47	sim_024	NAT	2690	1935	0.7193308550185874
NATMXB	NAT_HGDPMXB	20	47	sim_024	EUR	6437	6435	0.9996892962560199
NATMXB	NAT_HGDPMXB	20	47	sim_024	AFR	354	282	0.7966101694915254
NATMXB	NAT_HGDPMXB	20	48	sim_024	NAT	3199	3196	0.9990622069396686
NATMXB	NAT_HGDPMXB	20	48	sim_024	EUR	6148	5906	0.9606376057254392
NATMXB	NAT_HGDPMXB	20	48	sim_024	AFR	134	74	0.5522388059701493
NATMXB	NAT_HGDPMXB	20	49	sim_025	EUR	8322	8322	1
NATMXB	NAT_HGDPMXB	20	49	sim_025	AFR	1159	1141	0.9844693701466781
NATMXB	NAT_HGDPMXB	20	50	sim_025	NAT	1148	1120	0.975609756097561
NATMXB	NAT_HGDPMXB	20	50	sim_025	EUR	8085	8085	1
NATMXB	NAT_HGDPMXB	20	50	sim_025	AFR	248	208	0.8387096774193549
NATMXB	NAT_HGDPMXB	20	51	sim_026	NAT	420	420	1
NATMXB	NAT_HGDPMXB	20	51	sim_026	EUR	8286	8286	1
NATMXB	NAT_HGDPMXB	20	51	sim_026	AFR	775	767	0.9896774193548387
NATMXB	NAT_HGDPMXB	20	52	sim_026	NAT	3399	3382	0.9949985289791115
NATMXB	NAT_HGDPMXB	20	52	sim_026	EUR	5245	5204	0.9921830314585319
NATMXB	NAT_HGDPMXB	20	52	sim_026	AFR	837	825	0.985663082437276
NATMXB	NAT_HGDPMXB	20	53	sim_027	NAT	225	225	1
NATMXB	NAT_HGDPMXB	20	53	sim_027	EUR	6317	6235	0.9870191546620231
NATMXB	NAT_HGDPMXB	20	53	sim_027	AFR	2939	2882	0.9806056481796529
NATMXB	NAT_HGDPMXB	20	54	sim_027	NAT	3248	3162	0.9735221674876847
NATMXB	NAT_HGDPMXB	20	54	sim_027	EUR	3746	3637	0.9709022957821677
NATMXB	NAT_HGDPMXB	20	54	sim_027	AFR	2487	2459	0.9887414555689585
NATMXB	NAT_HGDPMXB	20	55	sim_028	NAT	1676	1662	0.9916467780429594
NATMXB	NAT_HGDPMXB	20	55	sim_028	EUR	7562	7561	0.999867759851891
NATMXB	NAT_HGDPMXB	20	55	sim_028	AFR	243	195	0.8024691358024691
NATMXB	NAT_HGDPMXB	20	56	sim_028	NAT	3028	1370	0.452443857331572
NATMXB	NAT_HGDPMXB	20	56	sim_028	EUR	4016	3830	0.9536852589641435
NATMXB	NAT_HGDPMXB	20	56	sim_028	AFR	2437	2397	0.9835863766926549
NATMXB	NAT_HGDPMXB	20	57	sim_029	NAT	75	61	0.8133333333333334
NATMXB	NAT_HGDPMXB	20	57	sim_029	EUR	2518	2420	0.9610802223987291
NATMXB	NAT_HGDPMXB	20	57	sim_029	AFR	6888	6864	0.9965156794425087
NATMXB	NAT_HGDPMXB	20	58	sim_029	NAT	604	587	0.9718543046357616
NATMXB	NAT_HGDPMXB	20	58	sim_029	EUR	1955	1948	0.9964194373401535
NATMXB	NAT_HGDPMXB	20	58	sim_029	AFR	6922	6902	0.9971106616584802
NATMXB	NAT_HGDPMXB	20	59	sim_030	NAT	1357	1325	0.976418570375829
NATMXB	NAT_HGDPMXB	20	59	sim_030	EUR	7388	7252	0.981591770438549
NATMXB	NAT_HGDPMXB	20	59	sim_030	AFR	736	736	1
NATMXB	NAT_HGDPMXB	20	60	sim_030	NAT	1782	1770	0.9932659932659933
NATMXB	NAT_HGDPMXB	20	60	sim_030	EUR	6802	6788	0.9979417818288738
NATMXB	NAT_HGDPMXB	20	60	sim_030	AFR	897	847	0.9442586399108138
NAT	NAT_HGDPMXB_FULL	20	1	sim_001	NAT	848	750	0.8844339622641509
NAT	NAT_HGDPMXB_FULL	20	1	sim_001	EUR	3758	3385	0.9007450771687068
NAT	NAT_HGDPMXB_FULL	20	1	sim_001	AFR	4875	4869	0.9987692307692307
NAT	NAT_HGDPMXB_FULL	20	2	sim_001	NAT	296	179	0.6047297297297297
NAT	NAT_HGDPMXB_FULL	20	2	sim_001	EUR	6754	6664	0.9866745632217945
NAT	NAT_HGDPMXB_FULL	20	2	sim_001	AFR	2431	2344	0.9642122583299054
NAT	NAT_HGDPMXB_FULL	20	3	sim_002	NAT	856	856	1
NAT	NAT_HGDPMXB_FULL	20	3	sim_002	EUR	5017	4959	0.9884393063583815
NAT	NAT_HGDPMXB_FULL	20	3	sim_002	AFR	3608	3551	0.9842017738359202
NAT	NAT_HGDPMXB_FULL	20	4	sim_002	NAT	1577	1577	1
NAT	NAT_HGDPMXB_FULL	20	4	sim_002	EUR	3685	3611	0.9799185888738128
NAT	NAT_HGDPMXB_FULL	20	4	sim_002	AFR	4219	4219	1
NAT	NAT_HGDPMXB_FULL	20	5	sim_003	NAT	4041	2734	0.6765652066320218
NAT	NAT_HGDPMXB_FULL	20	5	sim_003	EUR	4102	4047	0.9865919063871282
NAT	NAT_HGDPMXB_FULL	20	5	sim_003	AFR	1338	1187	0.8871449925261584
NAT	NAT_HGDPMXB_FULL	20	6	sim_003	EUR	5416	5095	0.9407311669128509
NAT	NAT_HGDPMXB_FULL	20	6	sim_003	AFR	4065	3937	0.9685116851168512
NAT	NAT_HGDPMXB_FULL	20	7	sim_004	NAT	1471	1426	0.9694085656016316
NAT	NAT_HGDPMXB_FULL	20	7	sim_004	EUR	7529	7383	0.9806083145172002
NAT	NAT_HGDPMXB_FULL	20	7	sim_004	AFR	481	481	1
NAT	NAT_HGDPMXB_FULL	20	8	sim_004	NAT	2350	1307	0.5561702127659575
NAT	NAT_HGDPMXB_FULL	20	8	sim_004	EUR	7131	7007	0.9826111344832422
NAT	NAT_HGDPMXB_FULL	20	9	sim_005	NAT	169	74	0.4378698224852071
NAT	NAT_HGDPMXB_FULL	20	9	sim_005	EUR	8611	8485	0.9853675531297178
NAT	NAT_HGDPMXB_FULL	20	9	sim_005	AFR	701	697	0.9942938659058488
NAT	NAT_HGDPMXB_FULL	20	10	sim_005	NAT	1982	1935	0.9762865792129163
NAT	NAT_HGDPMXB_FULL	20	10	sim_005	EUR	5651	5365	0.949389488586091
NAT	NAT_HGDPMXB_FULL	20	10	sim_005	AFR	1848	1627	0.8804112554112554
NAT	NAT_HGDPMXB_FULL	20	11	sim_006	EUR	7075	6896	0.9746996466431095
NAT	NAT_HGDPMXB_FULL	20	11	sim_006	AFR	2406	2390	0.9933499584372403
NAT	NAT_HGDPMXB_FULL	20	12	sim_006	NAT	2321	2246	0.967686342093925
NAT	NAT_HGDPMXB_FULL	20	12	sim_006	EUR	6543	6513	0.9954149472718936
NAT	NAT_HGDPMXB_FULL	20	12	sim_006	AFR	617	617	1
NAT	NAT_HGDPMXB_FULL	20	13	sim_007	NAT	6990	6895	0.9864091559370529
NAT	NAT_HGDPMXB_FULL	20	13	sim_007	EUR	1068	1032	0.9662921348314607
NAT	NAT_HGDPMXB_FULL	20	13	sim_007	AFR	1423	1400	0.9838369641602249
NAT	NAT_HGDPMXB_FULL	20	14	sim_007	EUR	9053	9017	0.9960234176516072
NAT	NAT_HGDPMXB_FULL	20	14	sim_007	AFR	428	428	1
NAT	NAT_HGDPMXB_FULL	20	15	sim_008	NAT	738	690	0.9349593495934959
NAT	NAT_HGDPMXB_FULL	20	15	sim_008	EUR	7770	7755	0.9980694980694981
NAT	NAT_HGDPMXB_FULL	20	15	sim_008	AFR	973	943	0.9691675231243576
NAT	NAT_HGDPMXB_FULL	20	16	sim_008	EUR	7561	7397	0.9783097473879117
NAT	NAT_HGDPMXB_FULL	20	16	sim_008	AFR	1920	1804	0.9395833333333333
NAT	NAT_HGDPMXB_FULL	20	17	sim_009	NAT	209	133	0.6363636363636364
NAT	NAT_HGDPMXB_FULL	20	17	sim_009	EUR	1534	1464	0.954367666232073
NAT	NAT_HGDPMXB_FULL	20	17	sim_009	AFR	7738	7619	0.9846213491858361
NAT	NAT_HGDPMXB_FULL	20	18	sim_009	NAT	2921	1748	0.5984251968503937
NAT	NAT_HGDPMXB_FULL	20	18	sim_009	EUR	5431	5409	0.9959491806297183
NAT	NAT_HGDPMXB_FULL	20	18	sim_009	AFR	1129	1129	1
NAT	NAT_HGDPMXB_FULL	20	19	sim_010	NAT	934	894	0.9571734475374732
NAT	NAT_HGDPMXB_FULL	20	19	sim_010	EUR	6724	6634	0.9866151100535395
NAT	NAT_HGDPMXB_FULL	20	19	sim_010	AFR	1823	1735	0.9517279210093252
NAT	NAT_HGDPMXB_FULL	20	20	sim_010	NAT	2357	2314	0.9817564700890963
NAT	NAT_HGDPMXB_FULL	20	20	sim_010	EUR	6481	6445	0.9944453016509798
NAT	NAT_HGDPMXB_FULL	20	20	sim_010	AFR	643	642	0.9984447900466563
NAT	NAT_HGDPMXB_FULL	20	21	sim_011	NAT	3396	3315	0.976148409893993
NAT	NAT_HGDPMXB_FULL	20	21	sim_011	EUR	5520	5469	0.9907608695652174
NAT	NAT_HGDPMXB_FULL	20	21	sim_011	AFR	565	563	0.9964601769911504
NAT	NAT_HGDPMXB_FULL	20	22	sim_011	NAT	1070	1041	0.9728971962616823
NAT	NAT_HGDPMXB_FULL	20	22	sim_011	EUR	6029	5758	0.9550505888206999
NAT	NAT_HGDPMXB_FULL	20	22	sim_011	AFR	2382	2359	0.9903442485306465
NAT	NAT_HGDPMXB_FULL	20	23	sim_012	NAT	1030	956	0.9281553398058252
NAT	NAT_HGDPMXB_FULL	20	23	sim_012	EUR	5945	5547	0.9330529857022708
NAT	NAT_HGDPMXB_FULL	20	23	sim_012	AFR	2506	2294	0.9154030327214685
NAT	NAT_HGDPMXB_FULL	20	24	sim_012	NAT	1579	1450	0.9183027232425586
NAT	NAT_HGDPMXB_FULL	20	24	sim_012	EUR	6622	6424	0.9700996677740864
NAT	NAT_HGDPMXB_FULL	20	24	sim_012	AFR	1280	1211	0.94609375
NAT	NAT_HGDPMXB_FULL	20	25	sim_013	NAT	1895	1832	0.9667546174142481
NAT	NAT_HGDPMXB_FULL	20	25	sim_013	EUR	4536	4471	0.9856701940035273
NAT	NAT_HGDPMXB_FULL	20	25	sim_013	AFR	3050	2909	0.9537704918032787
NAT	NAT_HGDPMXB_FULL	20	26	sim_013	EUR	6834	6757	0.988732806555458
NAT	NAT_HGDPMXB_FULL	20	26	sim_013	AFR	2647	2603	0.9833774083868531
NAT	NAT_HGDPMXB_FULL	20	27	sim_014	NAT	118	85	0.7203389830508474
NAT	NAT_HGDPMXB_FULL	20	27	sim_014	EUR	9363	9363	1
NAT	NAT_HGDPMXB_FULL	20	28	sim_014	NAT	342	340	0.9941520467836257
NAT	NAT_HGDPMXB_FULL	20	28	sim_014	EUR	7580	7268	0.9588390501319262
NAT	NAT_HGDPMXB_FULL	20	28	sim_014	AFR	1559	1468	0.9416292495189224
NAT	NAT_HGDPMXB_FULL	20	29	sim_015	EUR	5017	4746	0.9459836555710583
NAT	NAT_HGDPMXB_FULL	20	29	sim_015	AFR	4464	4346	0.9735663082437276
NAT	NAT_HGDPMXB_FULL	20	30	sim_015	NAT	718	678	0.9442896935933147
NAT	NAT_HGDPMXB_FULL	20	30	sim_015	EUR	5652	5631	0.9962845010615711
NAT	NAT_HGDPMXB_FULL	20	30	sim_015	AFR	3111	3033	0.9749276759884281
NAT	NAT_HGDPMXB_FULL	20	31	sim_016	NAT	165	0	0
NAT	NAT_HGDPMXB_FULL	20	31	sim_016	EUR	5481	5458	0.9958036854588579
NAT	NAT_HGDPMXB_FULL	20	31	sim_016	AFR	3835	3744	0.976271186440678
NAT	NAT_HGDPMXB_FULL	20	32	sim_016	NAT	111	0	0
NAT	NAT_HGDPMXB_FULL	20	32	sim_016	EUR	8136	7792	0.9577187807276303
NAT	NAT_HGDPMXB_FULL	20	32	sim_016	AFR	1234	1168	0.946515397082658
NAT	NAT_HGDPMXB_FULL	20	33	sim_017	NAT	419	347	0.8281622911694511
NAT	NAT_HGDPMXB_FULL	20	33	sim_017	EUR	4708	4648	0.9872557349192863
NAT	NAT_HGDPMXB_FULL	20	33	sim_017	AFR	4354	4315	0.9910427193385393
NAT	NAT_HGDPMXB_FULL	20	34	sim_017	NAT	1617	1576	0.9746444032158318
NAT	NAT_HGDPMXB_FULL	20	34	sim_017	EUR	7225	7104	0.9832525951557094
NAT	NAT_HGDPMXB_FULL	20	34	sim_017	AFR	639	630	0.9859154929577465
NAT	NAT_HGDPMXB_FULL	20	35	sim_018	NAT	239	225	0.9414225941422594
NAT	NAT_HGDPMXB_FULL	20	35	sim_018	EUR	6909	6908	0.9998552612534376
NAT	NAT_HGDPMXB_FULL	20	35	sim_018	AFR	2333	2286	0.979854264894985
NAT	NAT_HGDPMXB_FULL	20	36	sim_018	NAT	260	160	0.6153846153846154
NAT	NAT_HGDPMXB_FULL	20	36	sim_018	EUR	3751	3712	0.9896027725939749
NAT	NAT_HGDPMXB_FULL	20	36	sim_018	AFR	5470	5463	0.9987202925045704
NAT	NAT_HGDPMXB_FULL	20	37	sim_019	NAT	751	653	0.8695073235685752
NAT	NAT_HGDPMXB_FULL	20	37	sim_019	EUR	5603	5551	0.9907192575406032
NAT	NAT_HGDPMXB_FULL	20	37	sim_019	AFR	3127	3095	0.9897665494083786
NAT	NAT_HGDPMXB_FULL	20	38	sim_019	NAT	1697	1014	0.5975250441956393
NAT	NAT_HGDPMXB_FULL	20	38	sim_019	EUR	2571	2571	1
NAT	NAT_HGDPMXB_FULL	20	38	sim_019	AFR	5213	5208	0.9990408593899865
NAT	NAT_HGDPMXB_FULL	20	39	sim_020	NAT	3298	3180	0.9642207398423287
NAT	NAT_HGDPMXB_FULL	20	39	sim_020	EUR	4194	4188	0.9985693848354793
NAT	NAT_HGDPMXB_FULL	20	39	sim_020	AFR	1989	1920	0.9653092006033183
NAT	NAT_HGDPMXB_FULL	20	40	sim_020	NAT	2617	2174	0.830722200993504
NAT	NAT_HGDPMXB_FULL	20	40	sim_020	EUR	4685	4675	0.9978655282817502
NAT	NAT_HGDPMXB_FULL	20	40	sim_020	AFR	2179	2174	0.9977053694355209
NAT	NAT_HGDPMXB_FULL	20	41	sim_021	NAT	3031	2983	0.9841636423622567
NAT	NAT_HGDPMXB_FULL	20	41	sim_021	EUR	5284	5170	0.9784254352763059
NAT	NAT_HGDPMXB_FULL	20	41	sim_021	AFR	1166	1166	1
NAT	NAT_HGDPMXB_FULL	20	42	sim_021	NAT	1550	1519	0.98
NAT	NAT_HGDPMXB_FULL	20	42	sim_021	EUR	7510	7346	0.9781624500665779
NAT	NAT_HGDPMXB_FULL	20	42	sim_021	AFR	421	421	1
NAT	NAT_HGDPMXB_FULL	20	43	sim_022	NAT	1622	1615	0.9956843403205918
NAT	NAT_HGDPMXB_FULL	20	43	sim_022	EUR	6676	6676	1
NAT	NAT_HGDPMXB_FULL	20	43	sim_022	AFR	1183	1040	0.8791208791208791
NAT	NAT_HGDPMXB_FULL	20	44	sim_022	EUR	7994	7941	0.9933700275206405
NAT	NAT_HGDPMXB_FULL	20	44	sim_022	AFR	1487	1477	0.9932750504371217
NAT	NAT_HGDPMXB_FULL	20	45	sim_023	NAT	550	0	0
NAT	NAT_HGDPMXB_FULL	20	45	sim_023	EUR	5996	5945	0.9914943295530354
NAT	NAT_HGDPMXB_FULL	20	45	sim_023	AFR	2935	2838	0.9669505962521294
NAT	NAT_HGDPMXB_FULL	20	46	sim_023	NAT	111	0	0
NAT	NAT_HGDPMXB_FULL	20	46	sim_023	EUR	776	776	1
NAT	NAT_HGDPMXB_FULL	20	46	sim_023	AFR	8594	8492	0.9881312543635095
NAT	NAT_HGDPMXB_FULL	20	47	sim_024	NAT	293	270	0.9215017064846417
NAT	NAT_HGDPMXB_FULL	20	47	sim_024	EUR	7673	7666	0.9990877101524828
NAT	NAT_HGDPMXB_FULL	20	47	sim_024	AFR	1515	1515	1
NAT	NAT_HGDPMXB_FULL	20	48	sim_024	NAT	1195	1190	0.99581589958159
NAT	NAT_HGDPMXB_FULL	20	48	sim_024	EUR	7421	7401	0.9973049454251448
NAT	NAT_HGDPMXB_FULL	20	48	sim_024	AFR	865	811	0.9375722543352601
NAT	NAT_HGDPMXB_FULL	20	49	sim_025	NAT	225	225	1
NAT	NAT_HGDPMXB_FULL	20	49	sim_025	EUR	6285	6250	0.994431185361973
NAT	NAT_HGDPMXB_FULL	20	49	sim_025	AFR	2971	2816	0.9478290138000673
NAT	NAT_HGDPMXB_FULL	20	50	sim_025	NAT	2938	2628	0.8944860449285228
NAT	NAT_HGDPMXB_FULL	20	50	sim_025	EUR	6157	5897	0.9577716420334579
NAT	NAT_HGDPMXB_FULL	20	50	sim_025	AFR	386	366	0.9481865284974094
NAT	NAT_HGDPMXB_FULL	20	51	sim_026	NAT	202	0	0
NAT	NAT_HGDPMXB_FULL	20	51	sim_026	EUR	5652	5624	0.9950460014154282
NAT	NAT_HGDPMXB_FULL	20	51	sim_026	AFR	3627	3402	0.9379652605459057
NAT	NAT_HGDPMXB_FULL	20	52	sim_026	NAT	1927	1157	0.6004151530877011
NAT	NAT_HGDPMXB_FULL	20	52	sim_026	EUR	7446	7108	0.9546065001343003
NAT	NAT_HGDPMXB_FULL	20	52	sim_026	AFR	108	0	0
NAT	NAT_HGDPMXB_FULL	20	53	sim_027	NAT	403	284	0.7047146401985112
NAT	NAT_HGDPMXB_FULL	20	53	sim_027	EUR	5585	5585	1
NAT	NAT_HGDPMXB_FULL	20	53	sim_027	AFR	3493	3344	0.9573432579444604
NAT	NAT_HGDPMXB_FULL	20	54	sim_027	NAT	876	824	0.9406392694063926
NAT	NAT_HGDPMXB_FULL	20	54	sim_027	EUR	6612	6524	0.9866908650937689
NAT	NAT_HGDPMXB_FULL	20	54	sim_027	AFR	1993	1965	0.9859508278976418
NAT	NAT_HGDPMXB_FULL	20	55	sim_028	NAT	9	0	0
NAT	NAT_HGDPMXB_FULL	20	55	sim_028	EUR	7652	7652	1
NAT	NAT_HGDPMXB_FULL	20	55	sim_028	AFR	1820	1591	0.8741758241758242
NAT	NAT_HGDPMXB_FULL	20	56	sim_028	EUR	9067	9057	0.9988970993713466
NAT	NAT_HGDPMXB_FULL	20	56	sim_028	AFR	414	407	0.9830917874396136
NAT	NAT_HGDPMXB_FULL	20	57	sim_029	NAT	2315	2192	0.9468682505399568
NAT	NAT_HGDPMXB_FULL	20	57	sim_029	EUR	4919	4909	0.9979670664769262
NAT	NAT_HGDPMXB_FULL	20	57	sim_029	AFR	2247	2134	0.94971072541166
NAT	NAT_HGDPMXB_FULL	20	58	sim_029	NAT	4	0	0
NAT	NAT_HGDPMXB_FULL	20	58	sim_029	EUR	2953	2903	0.9830680663731798
NAT	NAT_HGDPMXB_FULL	20	58	sim_029	AFR	6524	6489	0.9946351931330472
NAT	NAT_HGDPMXB_FULL	20	59	sim_030	NAT	4546	4466	0.9824021117465904
NAT	NAT_HGDPMXB_FULL	20	59	sim_030	EUR	1362	1284	0.9427312775330396
NAT	NAT_HGDPMXB_FULL	20	59	sim_030	AFR	3573	3555	0.9949622166246851
NAT	NAT_HGDPMXB_FULL	20	60	sim_030	NAT	1307	1286	0.9839326702371843
NAT	NAT_HGDPMXB_FULL	20	60	sim_030	EUR	5713	5648	0.988622440049011
NAT	NAT_HGDPMXB_FULL	20	60	sim_030	AFR	2461	2294	0.9321414059325478
NAT	NAT_HGDP	21	1	sim_001	NAT	21	0	0
NAT	NAT_HGDP	21	1	sim_001	EUR	4637	4559	0.983178779383222
NAT	NAT_HGDP	21	1	sim_001	AFR	462	462	1
NAT	NAT_HGDP	21	2	sim_001	EUR	4312	4278	0.9921150278293135
NAT	NAT_HGDP	21	2	sim_001	AFR	808	807	0.9987623762376238
NAT	NAT_HGDP	21	3	sim_002	NAT	817	418	0.5116279069767442
NAT	NAT_HGDP	21	3	sim_002	EUR	4303	4303	1
NAT	NAT_HGDP	21	4	sim_002	NAT	1217	1194	0.981101068200493
NAT	NAT_HGDP	21	4	sim_002	EUR	2399	2215	0.9233013755731555
NAT	NAT_HGDP	21	4	sim_002	AFR	1504	1244	0.8271276595744681
NAT	NAT_HGDP	21	5	sim_003	EUR	5120	5120	1
NAT	NAT_HGDP	21	6	sim_003	EUR	1827	1806	0.9885057471264368
NAT	NAT_HGDP	21	6	sim_003	AFR	3293	3293	1
NAT	NAT_HGDP	21	7	sim_004	NAT	4	0	0
NAT	NAT_HGDP	21	7	sim_004	EUR	3755	3706	0.9869507323568575
NAT	NAT_HGDP	21	7	sim_004	AFR	1361	1361	1
NAT	NAT_HGDP	21	8	sim_004	NAT	376	358	0.9521276595744681
NAT	NAT_HGDP	21	8	sim_004	EUR	3186	3153	0.9896421845574388
NAT	NAT_HGDP	21	8	sim_004	AFR	1558	1529	0.9813863928112966
NAT	NAT_HGDP	21	9	sim_005	NAT	128	116	0.90625
NAT	NAT_HGDP	21	9	sim_005	EUR	3613	3538	0.9792416274564074
NAT	NAT_HGDP	21	9	sim_005	AFR	1379	1379	1
NAT	NAT_HGDP	21	10	sim_005	EUR	3921	3921	1
NAT	NAT_HGDP	21	10	sim_005	AFR	1199	1123	0.9366138448707256
NAT	NAT_HGDP	21	11	sim_006	NAT	200	0	0
NAT	NAT_HGDP	21	11	sim_006	EUR	3582	3577	0.9986041317699609
NAT	NAT_HGDP	21	11	sim_006	AFR	1338	1285	0.9603886397608371
NAT	NAT_HGDP	21	12	sim_006	NAT	3224	3202	0.9931761786600496
NAT	NAT_HGDP	21	12	sim_006	EUR	1857	1857	1
NAT	NAT_HGDP	21	12	sim_006	AFR	39	0	0
NAT	NAT_HGDP	21	13	sim_007	NAT	1666	1658	0.9951980792316927
NAT	NAT_HGDP	21	13	sim_007	EUR	2469	2408	0.9752936411502633
NAT	NAT_HGDP	21	13	sim_007	AFR	985	985	1
NAT	NAT_HGDP	21	14	sim_007	EUR	5025	5025	1
NAT	NAT_HGDP	21	14	sim_007	AFR	95	0	0
NAT	NAT_HGDP	21	15	sim_008	NAT	2649	2645	0.9984899962249906
NAT	NAT_HGDP	21	15	sim_008	EUR	2471	2313	0.9360582760016187
NAT	NAT_HGDP	21	16	sim_008	NAT	46	0	0
NAT	NAT_HGDP	21	16	sim_008	EUR	3036	2460	0.8102766798418972
NAT	NAT_HGDP	21	16	sim_008	AFR	2038	2020	0.9911678115799804
NAT	NAT_HGDP	21	17	sim_009	EUR	1007	693	0.6881827209533267
NAT	NAT_HGDP	21	17	sim_009	AFR	4113	4111	0.99951373693168
NAT	NAT_HGDP	21	18	sim_009	NAT	418	418	1
NAT	NAT_HGDP	21	18	sim_009	EUR	3815	3804	0.9971166448230668
NAT	NAT_HGDP	21	18	sim_009	AFR	887	773	0.8714768883878241
NAT	NAT_HGDP	21	19	sim_010	NAT	787	787	1
NAT	NAT_HGDP	21	19	sim_010	EUR	1283	1208	0.9415432579890881
NAT	NAT_HGDP	21	19	sim_010	AFR	3050	3043	0.9977049180327869
NAT	NAT_HGDP	21	20	sim_010	NAT	1445	1425	0.986159169550173
NAT	NAT_HGDP	21	20	sim_010	EUR	3140	3077	0.979936305732484
NAT	NAT_HGDP	21	20	sim_010	AFR	535	530	0.9906542056074766
NAT	NAT_HGDP	21	21	sim_011	EUR	3195	3195	1
NAT	NAT_HGDP	21	21	sim_011	AFR	1925	1869	0.9709090909090909
NAT	NAT_HGDP	21	22	sim_011	NAT	4923	4913	0.9979687182612228
NAT	NAT_HGDP	21	22	sim_011	EUR	197	197	1
NAT	NAT_HGDP	21	23	sim_012	NAT	2861	2566	0.8968891995805662
NAT	NAT_HGDP	21	23	sim_012	EUR	2055	2017	0.9815085158150851
NAT	NAT_HGDP	21	23	sim_012	AFR	204	0	0
NAT	NAT_HGDP	21	24	sim_012	NAT	1041	1037	0.9961575408261287
NAT	NAT_HGDP	21	24	sim_012	EUR	1028	885	0.8608949416342413
NAT	NAT_HGDP	21	24	sim_012	AFR	3051	2968	0.9727958046542118
NAT	NAT_HGDP	21	25	sim_013	NAT	871	869	0.9977037887485649
NAT	NAT_HGDP	21	25	sim_013	EUR	3917	3917	1
NAT	NAT_HGDP	21	25	sim_013	AFR	332	313	0.9427710843373494
NAT	NAT_HGDP	21	26	sim_013	NAT	2007	1998	0.9955156950672646
NAT	NAT_HGDP	21	26	sim_013	EUR	3113	3049	0.9794410536460006
NAT	NAT_HGDP	21	27	sim_014	NAT	5	0	0
NAT	NAT_HGDP	21	27	sim_014	EUR	4891	4890	0.9997955428337764
NAT	NAT_HGDP	21	27	sim_014	AFR	224	217	0.96875
NAT	NAT_HGDP	21	28	sim_014	NAT	4603	4366	0.9485118401042798
NAT	NAT_HGDP	21	28	sim_014	EUR	517	477	0.9226305609284333
NAT	NAT_HGDP	21	29	sim_015	NAT	333	253	0.7597597597597597
NAT	NAT_HGDP	21	29	sim_015	EUR	503	164	0.3260437375745527
NAT	NAT_HGDP	21	29	sim_015	AFR	4284	4279	0.9988328664799253
NAT	NAT_HGDP	21	30	sim_015	EUR	3177	3177	1
NAT	NAT_HGDP	21	30	sim_015	AFR	1943	1943	1
NAT	NAT_HGDP	21	31	sim_016	NAT	144	0	0
NAT	NAT_HGDP	21	31	sim_016	EUR	4119	4095	0.9941733430444283
NAT	NAT_HGDP	21	31	sim_016	AFR	857	797	0.9299883313885647
NAT	NAT_HGDP	21	32	sim_016	EUR	4390	4390	1
NAT	NAT_HGDP	21	32	sim_016	AFR	730	728	0.9972602739726028
NAT	NAT_HGDP	21	33	sim_017	EUR	4879	4850	0.9940561590489855
NAT	NAT_HGDP	21	33	sim_017	AFR	241	213	0.8838174273858921
NAT	NAT_HGDP	21	34	sim_017	NAT	97	97	1
NAT	NAT_HGDP	21	34	sim_017	EUR	4950	4751	0.9597979797979798
NAT	NAT_HGDP	21	34	sim_017	AFR	73	73	1
NAT	NAT_HGDP	21	35	sim_018	NAT	593	581	0.9797639123102867
NAT	NAT_HGDP	21	35	sim_018	EUR	4527	4472	0.9878506737353656
NAT	NAT_HGDP	21	36	sim_018	NAT	1460	1460	1
NAT	NAT_HGDP	21	36	sim_018	EUR	2435	2099	0.8620123203285421
NAT	NAT_HGDP	21	36	sim_018	AFR	1225	1148	0.9371428571428572
NAT	NAT_HGDP	21	37	sim_019	NAT	414	391	0.9444444444444444
NAT	NAT_HGDP	21	37	sim_019	EUR	1863	1741	0.9345142243692969
NAT	NAT_HGDP	21	37	sim_019	AFR	2843	2803	0.9859303552585297
NAT	NAT_HGDP	21	38	sim_019	NAT	49	22	0.4489795918367347
NAT	NAT_HGDP	21	38	sim_019	EUR	2208	1940	0.8786231884057971
NAT	NAT_HGDP	21	38	sim_019	AFR	2863	2863	1
